id,price,property_type,subproperty_type,region,province,locality,zip_code,latitude,longitude,construction_year,total_area_sqm,surface_land_sqm,nbr_frontages,nbr_bedrooms,equipped_kitchen,fl_furnished,fl_open_fire,fl_terrace,terrace_sqm,fl_garden,garden_sqm,fl_swimming_pool,fl_floodzone,state_building,primary_energy_consumption_sqm,epc,heating_type,fl_double_glazing,cadastral_income
34363000,399000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3110,50.9637082,4.7151444,1957,174,2015,4,3,SEMI_EQUIPPED,0,0,0,0,0,0,0,1,TO_RENOVATE,641,F,FUELOIL,0,
2083000,150000,HOUSE,HOUSE,Wallonia,Hainaut,Thuin,6567,50.3175812,4.1874018,,137,240,3,2,SEMI_EQUIPPED,0,0,0,0,0,0,0,0,GOOD,482,F,WOOD,0,
945000,328000,APARTMENT,DUPLEX,Flanders,Flemish Brabant,Halle-Vilvoorde,1930,50.8900055,4.4704779,2007,107,,3,2,USA_HYPER_EQUIPPED,0,0,0,0,0,0,0,0,JUST_RENOVATED,291,C,MISSING,1,1021
36412000,169000,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,8500,50.8367433,3.2623043,,,114,1,2,MISSING,0,0,0,0,0,0,0,0,MISSING,379,D,MISSING,0,416
75968000,319800,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1200,50.8413882,4.4600082,,66,,2,1,USA_HYPER_EQUIPPED,0,0,1,6,0,0,0,0,AS_NEW,45,A,MISSING,1,
26813000,80000,HOUSE,HOUSE,Wallonia,Liège,Verviers,4830,50.6171779,5.9403828,,105,0,2,3,MISSING,0,0,1,19,0,0,0,1,TO_BE_DONE_UP,,D,MISSING,0,411
22252000,283185,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4020,50.6463685,5.6035381,,127,,4,4,USA_INSTALLED,0,0,1,3,0,0,0,0,JUST_RENOVATED,119,B,MISSING,1,
8552000,230000,APARTMENT,APARTMENT,Wallonia,Hainaut,Mons,7334,50.4834681,3.7651249,2022,116,,,3,INSTALLED,0,0,1,8,0,0,0,0,AS_NEW,97,B,MISSING,0,
8456000,190000,APARTMENT,APARTMENT,Flanders,Limburg,Maaseik,3900,51.210345,5.4218275,,65,,,1,MISSING,0,0,0,0,1,,0,0,MISSING,,MISSING,MISSING,1,
13687000,475000,HOUSE,HOUSE,Wallonia,Luxembourg,Marche-en-Famenne,6900,50.2291819,5.3321971,,249,3223,4,5,MISSING,0,1,1,,0,0,0,1,MISSING,399,E,FUELOIL,1,
53373000,175000,APARTMENT,DUPLEX,Wallonia,Hainaut,Charleroi,6010,50.3867655,4.4675415,,119,,,3,HYPER_EQUIPPED,0,0,0,0,0,0,0,1,AS_NEW,92,B,GAS,0,
3755000,365000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,50.8428636,4.3750915,2016,57,,1,1,HYPER_EQUIPPED,1,0,0,0,0,0,0,1,GOOD,57,B,GAS,0,
49994000,585000,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8400,51.2335426,2.9370899,2022,83,,,2,HYPER_EQUIPPED,0,0,0,0,0,0,0,0,GOOD,,MISSING,MISSING,1,991
41698000,299500,APARTMENT,APARTMENT,Flanders,East Flanders,Gent,9800,50.9774057,3.5296947,,96,,,2,MISSING,0,0,1,12,0,0,0,1,GOOD,,MISSING,MISSING,1,
35297000,400000,HOUSE,APARTMENT_BLOCK,Wallonia,Luxembourg,Marche-en-Famenne,6900,50.2239391,5.3462553,,350,1723,3,7,MISSING,0,0,1,,1,1397,0,1,TO_BE_DONE_UP,330,D,FUELOIL,1,
28840000,205000,APARTMENT,FLAT_STUDIO,Wallonia,Luxembourg,Arlon,6700,49.6923475,5.8072139,2023,51,,4,0,INSTALLED,0,1,1,8,0,0,0,1,MISSING,84,A,GAS,1,
20883000,119000,HOUSE,HOUSE,Wallonia,Hainaut,Charleroi,6030,,,,155,85,2,4,INSTALLED,0,0,0,0,0,0,0,1,GOOD,475,F,GAS,1,431
23883000,155000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1190,50.8217819,4.3223584,,57,,2,1,MISSING,0,0,0,0,0,0,0,0,MISSING,249,E,GAS,1,1
9102000,385400,APARTMENT,APARTMENT,Flanders,West Flanders,Kortrijk,8580,50.7761672,3.4405054,2023,116,,2,2,INSTALLED,0,1,1,27,0,0,0,1,MISSING,,MISSING,MISSING,1,
22509000,590000,HOUSE,HOUSE,Wallonia,Liège,Liège,4920,50.4860024,5.7203328,1990,532,6867,4,6,SEMI_EQUIPPED,0,1,1,22,1,,0,1,JUST_RENOVATED,240,C,FUELOIL,1,2986
51986000,285000,APARTMENT,SERVICE_FLAT,Flanders,East Flanders,Dendermonde,9230,51.0100608,3.8396198,2019,63,,,1,INSTALLED,0,0,0,0,0,0,0,0,GOOD,,MISSING,GAS,1,
64795000,379000,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3545,50.94436,5.1037938,2024,132,360,3,3,MISSING,0,1,1,14,1,157,0,1,MISSING,-11,A+,MISSING,1,
29970000,296070,APARTMENT,APARTMENT,Flanders,Limburg,Maaseik,3910,51.2232502,5.4397186,,,,,3,MISSING,0,0,0,0,0,0,0,1,MISSING,1,A,MISSING,0,
18117000,795000,APARTMENT,PENTHOUSE,Flanders,West Flanders,Veurne,8620,51.137728,2.7403396,,116,,,2,MISSING,0,0,1,120,0,0,0,1,MISSING,,MISSING,MISSING,0,
15151000,320000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1150,50.824344,4.4119632,1964,89,,,2,USA_HYPER_EQUIPPED,0,0,1,14,0,0,0,1,AS_NEW,175,D,GAS,1,1229
19108000,225000,HOUSE,HOUSE,Flanders,West Flanders,Veurne,8660,51.0969877,2.5938979,,170,178,,6,MISSING,0,0,0,0,0,0,0,0,TO_RENOVATE,,F,MISSING,1,
19911000,160000,APARTMENT,KOT,Flanders,Flemish Brabant,Leuven,3000,50.8886958,4.702594,2015,17,,,1,HYPER_EQUIPPED,0,0,0,0,0,0,0,0,GOOD,77,A,GAS,1,290
17732000,359000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2550,51.1337195,4.4456568,,154,0,2,3,MISSING,0,0,1,,0,0,0,0,AS_NEW,196,B,GAS,1,
46533000,305000,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8430,51.1814852,2.814581,2021,84,,,2,MISSING,0,0,1,11,0,0,0,0,GOOD,0,MISSING,MISSING,0,
13255000,134000,APARTMENT,FLAT_STUDIO,Wallonia,Hainaut,Charleroi,6183,,,,31,,,1,HYPER_EQUIPPED,0,0,1,5,0,0,0,1,MISSING,,A,GAS,1,
55171000,100000,APARTMENT,APARTMENT,Wallonia,Hainaut,Mons,7000,50.4511087,3.9422576,,,,,2,INSTALLED,0,0,0,0,0,0,0,1,MISSING,254,C,FUELOIL,1,996
57537000,315000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3454,50.8890067,5.1663556,,215,3420,4,3,INSTALLED,0,1,1,,0,0,0,0,GOOD,353,D,GAS,1,550
16065000,259000,HOUSE,HOUSE,Flanders,East Flanders,Gent,9080,51.1335655,3.8650037,,140,292,2,2,MISSING,0,0,0,0,0,0,0,1,MISSING,486,E,ELECTRIC,1,515
33473000,497500,APARTMENT,APARTMENT,Flanders,West Flanders,Veurne,8670,51.1318071,2.672533,,,,,0,MISSING,0,0,0,0,0,0,0,0,MISSING,296,C,MISSING,0,
3123000,466898,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2530,51.1647146,4.501127,,162,254,2,3,MISSING,0,0,0,0,0,0,0,0,MISSING,,A,MISSING,1,
24476000,750000,HOUSE,VILLA,Wallonia,Walloon Brabant,Nivelles,1410,50.7201539,4.4049826,1979,275,1374,4,5,MISSING,0,0,0,0,1,750,0,0,MISSING,291,D,GAS,1,1
69681000,245000,APARTMENT,APARTMENT,Wallonia,Hainaut,Mouscron,7780,50.7660338,3.0000532,2023,91,,4,2,INSTALLED,0,1,1,10,0,0,1,1,MISSING,55,A,GAS,0,
52401000,695000,HOUSE,HOUSE,Brussels-Capital,Brussels,Brussels,1000,,,1919,155,0,2,4,HYPER_EQUIPPED,0,0,1,32,0,0,0,1,GOOD,209,D,MISSING,0,
22634000,285000,HOUSE,APARTMENT_BLOCK,Flanders,Flemish Brabant,Halle-Vilvoorde,1730,50.9117703,4.1931744,,,203,2,0,MISSING,0,0,0,0,0,0,0,1,TO_RENOVATE,260,C,MISSING,0,
42916000,295000,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8370,51.3181784,3.1387085,2009,76,,,2,INSTALLED,1,0,1,,0,0,0,0,GOOD,60,A,GAS,1,961
7779000,179500,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4102,50.5804484,5.5492653,1979,90,,4,2,INSTALLED,0,1,1,7,0,0,0,1,AS_NEW,230,C,GAS,1,991
29570000,375000,APARTMENT,GROUND_FLOOR,Flanders,East Flanders,Sint-Niklaas,9140,51.1213668,4.2056612,2018,90,,,2,MISSING,0,0,0,0,1,50,0,1,GOOD,,A,MISSING,1,
6760000,319000,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8430,51.1870491,2.8165366,1965,96,,,3,MISSING,0,0,0,0,0,0,0,0,AS_NEW,195,B,GAS,1,946
60088000,379000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1500,50.7589849,4.2007072,1988,156,600,4,3,MISSING,0,1,0,0,0,0,0,1,MISSING,,MISSING,MISSING,0,1244
22072000,239000,HOUSE,HOUSE,Flanders,Antwerp,Mechelen,2560,51.1401188,4.6313119,1849,113,351,2,3,SEMI_EQUIPPED,0,1,1,,1,246,0,0,TO_RENOVATE,794,F,GAS,1,275
7511000,394748,APARTMENT,APARTMENT,Flanders,West Flanders,Kortrijk,8550,50.8131387,3.3326118,2021,118,,2,2,MISSING,0,0,1,14,0,0,0,0,GOOD,,MISSING,GAS,1,1
65231000,169000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1140,,,,52,,4,1,MISSING,0,0,1,12,0,0,0,1,MISSING,229,E,GAS,0,
26008000,429000,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8310,51.1890469,3.2380258,1994,157,444,3,3,HYPER_EQUIPPED,0,0,0,0,0,0,0,0,MISSING,178,B,GAS,1,876
22354000,469000,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8377,51.2745309,3.1746008,,199,327,3,4,MISSING,0,0,0,0,0,0,0,0,GOOD,30,A,MISSING,1,
2348000,259000,APARTMENT,GROUND_FLOOR,Wallonia,Hainaut,Mons,7000,50.4560272,3.971193,,99,,,2,INSTALLED,0,0,0,0,1,96,0,1,MISSING,,MISSING,GAS,1,
44524000,230000,APARTMENT,APARTMENT,Wallonia,Hainaut,Mons,7334,50.4862559,3.7699117,2022,116,,,3,HYPER_EQUIPPED,0,0,1,8,0,0,0,1,JUST_RENOVATED,97,B,GAS,1,
24765000,255000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,50.8161189,4.374468,,31,,,1,INSTALLED,0,0,0,0,0,0,0,1,MISSING,,MISSING,GAS,0,
10221000,2990000,APARTMENT,DUPLEX,Flanders,West Flanders,Brugge,8300,51.3562348,3.305603,1994,181,,2,3,HYPER_EQUIPPED,0,0,1,,0,0,0,0,AS_NEW,106,B,GAS,1,
38868000,675000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1640,,,1984,165,600,3,3,INSTALLED,0,0,1,,0,0,0,0,AS_NEW,301,D,GAS,1,
23767000,795000,APARTMENT,PENTHOUSE,Wallonia,Walloon Brabant,Nivelles,1380,,,2006,209,,3,3,HYPER_EQUIPPED,0,0,1,10,0,0,0,0,AS_NEW,260,D,FUELOIL,1,
53098000,417000,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8020,51.0876524,3.1656916,2022,139,544,,4,MISSING,0,0,0,0,0,0,0,0,GOOD,0,MISSING,GAS,1,
1736000,249000,HOUSE,HOUSE,Wallonia,Hainaut,Tournai,7500,,,,195,240,2,5,INSTALLED,0,0,1,,0,0,0,0,GOOD,339,D,GAS,1,882
42696000,380000,HOUSE,VILLA,Wallonia,Hainaut,Charleroi,6220,50.4616547,4.4948654,,234,2100,4,3,USA_INSTALLED,0,0,0,0,0,0,0,0,GOOD,224,C,FUELOIL,1,
34474000,169000,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8000,51.2144521,3.2244871,,,0,4,3,MISSING,0,0,1,,0,0,0,0,MISSING,508,F,GAS,1,
7026000,319000,APARTMENT,DUPLEX,Flanders,Antwerp,Antwerp,2600,51.1816624,4.4239557,1962,104,,4,2,INSTALLED,0,1,1,6,0,0,0,0,GOOD,157,B,FUELOIL,1,882
43354000,270000,APARTMENT,APARTMENT,Flanders,East Flanders,Gent,9800,50.9823065,3.5305868,2024,61,,,1,HYPER_EQUIPPED,0,0,1,10,0,0,0,1,MISSING,0,MISSING,GAS,1,
71683000,215000,HOUSE,HOUSE,Flanders,East Flanders,Dendermonde,9200,51.0176539,4.0982273,1962,163,336,2,3,MISSING,0,0,1,,0,0,0,0,GOOD,524,F,MISSING,1,552
63040000,209000,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2640,51.1693295,4.4477788,1951,70,,2,1,MISSING,0,0,1,6,0,0,0,0,GOOD,176,B,GAS,1,536
77481000,99000,APARTMENT,APARTMENT,Wallonia,Namur,Namur,5080,50.4994758,4.8020163,1915,44,,3,1,INSTALLED,0,1,0,0,0,0,0,0,GOOD,606,G,ELECTRIC,1,286
10706000,835000,HOUSE,VILLA,Flanders,Limburg,Hasselt,3570,50.9027,5.2790162,2009,273,1085,4,4,MISSING,0,0,0,0,0,0,0,1,GOOD,,A,GAS,1,1409
47610000,295000,HOUSE,HOUSE,Wallonia,Luxembourg,Marche-en-Famenne,6987,50.2132571,5.5464805,1874,229,378,4,4,MISSING,1,0,0,0,0,0,0,1,MISSING,323,D,FUELOIL,1,552
35110000,150000,APARTMENT,APARTMENT,Wallonia,Hainaut,Mons,7000,50.4581455,3.9824269,,75,,2,2,INSTALLED,0,0,0,0,0,0,0,1,TO_BE_DONE_UP,241,C,GAS,1,1355
53538000,495772,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2530,51.1650053,4.5024613,,172,286,3,3,MISSING,0,0,0,0,0,0,0,0,MISSING,,A,MISSING,1,
33107000,251000,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4100,50.562332,5.54867,2021,74,,4,1,HYPER_EQUIPPED,0,1,1,16,0,0,0,1,MISSING,50,A,GAS,1,
54834000,305000,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2630,51.1249924,4.3895998,2023,87,,,2,MISSING,0,0,1,18,1,40,0,1,MISSING,,MISSING,MISSING,1,
56727000,2750000,HOUSE,EXCEPTIONAL_PROPERTY,Wallonia,Liège,Liège,4000,,,2023,,2275,4,6,HYPER_EQUIPPED,0,0,0,0,0,0,0,1,AS_NEW,,MISSING,MISSING,0,
23827000,135000,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4030,50.6303738,5.6121218,,70,,2,2,INSTALLED,0,0,1,4,0,0,0,0,GOOD,400,E,MISSING,1,877
4227000,425000,HOUSE,HOUSE,Flanders,East Flanders,Oudenaarde,9636,50.8873385,3.686235,,,922,3,0,MISSING,0,0,0,0,0,0,0,0,GOOD,,MISSING,MISSING,0,
43943000,165000,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9400,50.8566934,3.9601922,,102,209,2,2,MISSING,0,0,0,0,0,0,0,0,TO_BE_DONE_UP,644,F,ELECTRIC,1,292
56191000,199500,APARTMENT,GROUND_FLOOR,Wallonia,Liège,Liège,4920,50.4730322,5.6691285,2023,63,,,1,MISSING,0,0,1,10,0,0,0,1,AS_NEW,,MISSING,MISSING,1,
45840000,335000,APARTMENT,PENTHOUSE,Flanders,Antwerp,Turnhout,2360,51.3181888,4.9781113,2008,138,,,3,HYPER_EQUIPPED,0,0,1,19,0,0,0,0,GOOD,210,C,GAS,1,1089
78830000,1795000,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8300,51.3441391,3.278727,1948,113,,,3,INSTALLED,0,0,0,0,0,0,0,1,GOOD,99,A,GAS,1,
28287000,403500,HOUSE,HOUSE,Flanders,West Flanders,Oostend,8430,51.1874245,2.8336401,,154,319,3,3,MISSING,0,0,0,0,0,0,0,1,MISSING,,A,MISSING,1,
71603000,440000,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Leuven,3053,50.8343706,4.7271713,,98,,,2,MISSING,0,0,1,14,0,0,0,1,GOOD,,MISSING,MISSING,1,
14675000,306230,APARTMENT,APARTMENT,Flanders,Limburg,Tongeren,3700,50.7901203,5.4808619,,98,,,2,MISSING,0,0,1,7,0,0,0,1,MISSING,,MISSING,MISSING,0,
24816000,155000,HOUSE,HOUSE,Wallonia,Hainaut,Ath,7971,,,,200,385,3,3,INSTALLED,0,0,0,0,0,0,0,1,MISSING,564,G,GAS,0,401
59783000,349000,APARTMENT,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1490,,,,118,,,3,MISSING,0,0,1,12,0,0,0,1,AS_NEW,,MISSING,MISSING,0,
11731000,325010,APARTMENT,GROUND_FLOOR,Flanders,Flemish Brabant,Leuven,3272,51.0100146,4.9478958,2023,108,,3,2,MISSING,0,0,1,10,0,0,0,0,MISSING,,MISSING,MISSING,1,
6023000,900000,HOUSE,APARTMENT_BLOCK,Wallonia,Hainaut,Charleroi,6040,,,,,0,4,0,MISSING,0,1,0,0,0,0,0,1,MISSING,,MISSING,MISSING,0,
735000,289500,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2547,51.1273377,4.5015828,2023,87,,,2,HYPER_EQUIPPED,0,0,1,9,0,0,0,1,AS_NEW,,MISSING,MISSING,1,
73167000,499000,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8300,51.3060613,3.3244223,,98,,,3,MISSING,0,0,0,0,0,0,0,0,GOOD,106,B,MISSING,0,
61462000,335000,HOUSE,HOUSE,Wallonia,Liège,Waremme,4257,50.6953574,5.2215088,1998,135,1262,4,4,MISSING,0,0,1,50,1,900,0,1,GOOD,293,D,FUELOIL,0,718
51998000,215000,APARTMENT,APARTMENT,Wallonia,Namur,Namur,5190,,,,85,,2,2,MISSING,0,1,1,10,0,0,0,1,GOOD,372,E,ELECTRIC,1,219
72347000,295000,HOUSE,HOUSE,Wallonia,Walloon Brabant,Nivelles,1480,50.6813054,4.2265454,1918,190,517,3,3,MISSING,0,0,1,,0,0,0,1,GOOD,453,F,GAS,0,448
22883000,245000,APARTMENT,SERVICE_FLAT,Brussels-Capital,Brussels,Brussels,1160,50.8182933,4.4181491,2009,51,,2,1,MISSING,0,0,1,3,0,0,0,0,AS_NEW,397,G,ELECTRIC,1,1679
33483000,499000,APARTMENT,GROUND_FLOOR,Flanders,Antwerp,Antwerp,2390,51.2964553,4.6997264,2024,363,,,2,HYPER_EQUIPPED,0,0,0,0,1,157,0,0,AS_NEW,,A++,MISSING,1,
29092000,339000,APARTMENT,GROUND_FLOOR,Wallonia,Liège,Liège,4670,50.6521431,5.675649,,107,,,3,MISSING,0,0,1,29,1,144,0,1,MISSING,,A,MISSING,1,
49474000,470000,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8434,51.1692327,2.7770042,2001,102,,2,2,INSTALLED,0,0,1,30,0,0,0,1,AS_NEW,369,D,MISSING,0,988
50320000,275000,APARTMENT,APARTMENT,Flanders,Limburg,Maaseik,3960,51.1433651,5.6002735,,,,,3,MISSING,0,0,0,0,0,0,0,1,AS_NEW,,MISSING,MISSING,0,
46817000,795000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3000,50.8713943,4.7049697,1930,210,498,2,4,INSTALLED,0,0,1,,0,0,0,1,AS_NEW,197,B,GAS,1,892
78867000,504734,HOUSE,HOUSE,Flanders,East Flanders,Gent,9840,50.9768192,3.6495898,2023,211,340,3,4,MISSING,0,0,0,0,0,0,0,0,GOOD,,MISSING,GAS,1,
70304000,358500,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8211,51.1219023,3.0939758,2023,181,395,,3,MISSING,0,0,0,0,0,0,0,0,GOOD,,MISSING,MISSING,0,
60515000,235000,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2200,51.1554621,4.819234,1959,,517,3,1,MISSING,0,0,1,,0,0,0,0,MISSING,793,F,ELECTRIC,0,332
42539000,530000,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8000,51.213617,3.2313604,,295,165,,4,MISSING,0,0,0,0,0,0,0,0,TO_RENOVATE,476,E,MISSING,0,919
